City,ConstructionTime,ConstructionCost,Rotation,LengthX,LengthY,Wall_num,Window_num,sDA,TotalElec,Light,Cooling,Heating,TerraceCost,WindowCost,ExtCost,IntCost,mesh1,mesh2,mesh3,mesh4,mesh5,mesh6,mesh7,mesh8,mesh9,mesh10,mesh11,mesh12,mesh13,mesh14,mesh15,mesh16,mesh17,mesh18,mesh19,mesh20,mesh21,mesh22,mesh23,mesh24,mesh25,mesh26,mesh27,mesh28,mesh29,mesh30,mesh31,mesh32,mesh33,mesh34,mesh35,mesh36,mesh37,mesh38,mesh39,mesh40,mesh41,mesh42,mesh43,mesh44,mesh45,mesh46,mesh47,mesh48,mesh49,mesh50,mesh51,mesh52,mesh53,mesh54,mesh55,mesh56,mesh57,mesh58,mesh59,mesh60,mesh61,mesh62,mesh63,mesh64
Ils-de-France,15,64296,10,12.5,10.06,14,22,80,41379,4170,2684,34525,0,22000,13458,28838,89,91,90,74,72,90,91,89,90,88,86,75,73,86,88,90,91,86,79,67,62,79,86,91,90,83,71,50,38,70,82,89,87,74,2,0,0,0,72,87,87,74,23,39,13,38,69,86,75,79,42,72,20,65,75,73,66,87,37,87,2,80,87,69
Ils-de-France,12,50222,10,11.13,8.84,15,15,75,28299,2958,2044,23297,15000,14419,17303,75,90,91,88,49,88,39,4,89,88,86,0,56,74,44,13,91,87,83,0,12,19,67,86,91,86,81,68,33,10,58,83,87,85,80,73,11,0,27,3,87,86,82,74,60,68,76,86,90,88,86,77,77,79,74,50,89,91,90,70,89,89,64,2,
Ils-de-France,14,56783,10,11.28,10.06,16,15,78,28811,3658,2103,23049,15000,15380,17303,88,78,88,68,88,69,80,89,79,79,80,67,0,74,85,89,86,64,13,30,0,79,87,91,84,67,16,45,71,81,87,91,33,47,0,43,75,83,87,91,86,76,60,3,80,85,87,91,54,71,78,0,85,87,88,88,6,63,88,0,89,91,90,71,
Ils-de-France,16,57783,10,11.28,11.28,16,16,86,30323,3227,2097,24999,16000,15380,17303,7,27,51,87,55,88,80,88,40,62,46,16,65,77,75,72,88,82,71,61,22,40,73,88,90,86,77,63,37,42,58,71,91,87,81,73,68,65,78,88,91,87,84,79,68,71,75,69,90,88,87,85,74,77,77,74,71,89,91,90,89,88,79,88,
Ils-de-France,18,71207,10,12.5,11.43,15,22,80,41391,4170,2686,34535,22000,14419,28838,89,91,90,74,72,90,91,89,90,88,86,75,73,86,88,90,91,86,79,66,63,78,86,91,90,83,71,50,38,70,82,89,87,74,2,0,0,0,72,87,87,74,23,39,13,38,69,86,75,79,42,73,16,63,76,73,66,87,30,87,2,80,87,69,
Ils-de-France,19,72528,10,11.28,13.72,14,23,80,44974,4966,3342,36666,23000,13458,30120,90,90,91,89,87,86,77,66,91,88,86,83,74,76,82,89,91,86,80,70,4,49,79,89,76,76,66,48,0,29,53,32,71,73,60,36,0,13,35,1,90,86,78,67,0,47,79,89,91,88,85,81,71,73,81,89,90,90,90,89,86,86,77,69,
Ils-de-France,15,64296,10,12.5,10.06,14,22,78,41389,4170,2685,34534,0,22000,13458,28838,89,91,90,74,72,90,91,89,90,88,86,75,74,85,88,90,91,86,79,67,63,78,86,91,90,83,71,47,39,69,82,89,87,74,2,0,0,0,72,87,87,74,23,39,13,38,69,86,75,79,42,72,20,65,75,73,66,87,37,87,2,80,87,69
Ils-de-France,17,70507,10,12.5,11.28,15,22,78,41571,4543,2714,34314,22000,14419,28838,89,90,91,89,87,86,73,69,91,88,86,82,73,69,76,87,90,86,79,68,0,37,62,80,73,73,62,38,0,13,16,2,74,76,65,47,0,38,71,87,90,86,79,71,2,23,41,37,91,88,86,83,74,74,79,87,89,90,91,90,87,87,75,66,
Ils-de-France,19,76718,10,12.5,12.35,16,22,78,41545,4543,2716,34287,22000,15380,28838,89,90,91,89,87,86,73,69,91,88,86,82,73,69,76,87,90,86,78,69,0,37,63,80,73,73,61,39,0,14,18,2,74,76,65,47,0,38,72,87,90,86,79,71,2,23,42,36,91,88,86,83,74,74,79,87,89,90,91,90,87,87,75,66,
Ils-de-France,21,80662,10,13.721682,12.35,17,23,69,44018,4951,2834,36233,23000,16342,30120,89,90,91,89,86,86,73,71,91,88,85,81,8,44,72,85,90,86,78,66,0,38,60,68,74,73,60,35,0,7,8,0,76,75,65,43,0,3,7,2,90,86,79,69,6,33,66,71,91,88,86,81,0,0,0,0,89,90,90,89,87,86,75,70,
Ils-de-France,23,71103,10,14.94,12.35,17,24,67,48079,5366,2952,39762,0,24000,16342,30761,90,90,90,0,87,85,63,6,91,87,84,0,66,62,75,87,90,86,78,0,0,44,73,87,74,73,58,0,0,18,26,5,77,75,63,0,0,10,26,5,90,86,78,67,26,43,73,87,91,87,84,0,66,68,78,87,90,90,90,0,88,85,66,3
Ils-de-France,19,72528,10,11.28,13.72,14,23,80,44972,4966,3341,36665,23000,13458,30120,90,90,91,89,87,86,77,66,91,88,86,82,74,75,82,89,91,86,80,70,4,49,79,89,76,76,66,48,0,30,53,32,71,73,60,36,0,13,35,1,90,86,78,67,0,48,79,89,91,88,85,81,71,73,81,89,90,90,90,89,86,86,77,69,
Ils-de-France,21,81439,10,12.5,13.72,15,25,80,44979,4966,3340,36673,25000,14419,30120,90,90,91,89,87,86,77,66,91,88,86,82,74,75,82,89,91,86,80,70,4,49,79,89,76,76,66,48,0,29,53,32,71,73,60,36,0,13,35,1,90,86,78,67,0,47,79,89,91,88,85,81,71,73,81,89,90,90,90,89,86,86,78,70,
Ils-de-France,23,92863,10,13.72,13.72,29,15,45,62127,8340,2779,51009,0,15000,27877,49986,14,82,88,87,0,61,80,20,84,73,71,72,0,11,58,82,86,52,56,40,0,0,45,86,51,33,9,6,0,0,11,28,3,4,0,0,0,0,0,0,63,31,17,23,0,10,0,51,81,62,70,69,29,65,34,79,10,81,88,87,41,88,77,18
Ils-de-France,25,107793,10,14.94,13.72,28,18,47,65897,8170,2918,54809,18000,26916,50627,21,84,89,77,74,89,85,39,84,69,68,54,49,66,63,83,5,4,0,0,0,1,10,6,79,32,0,0,0,0,26,77,54,42,0,0,0,0,37,49,88,67,1,3,0,0,61,87,84,57,68,25,27,65,48,82,72,81,86,11,11,86,23,86,
Ils-de-France,23,85091,10,12.5,14.94,16,26,70,48415,5448,3512,39454,26000,15380,30761,90,90,90,0,87,86,78,71,91,88,84,0,70,76,84,90,91,86,78,0,11,38,72,87,74,74,62,0,1,9,22,7,69,71,55,0,0,4,4,0,90,86,77,65,19,30,69,87,91,88,84,0,59,74,84,90,90,90,90,0,87,86,78,73,
Ils-de-France,25,93543,10,15.2388,13.995202,28,16,50,65819,8143,2926,54749,0,16000,26916,50627,21,84,89,80,79,89,85,43,84,69,68,59,54,69,64,84,5,4,1,2,0,1,11,6,78,32,0,0,0,0,25,77,54,51,0,0,0,0,37,50,88,72,1,3,0,0,60,87,84,73,68,26,27,64,49,82,10,85,86,12,10,86,19,86
Ils-de-France,27,98824,10,14.94,14.94,28,20,48,70302,9195,3337,57770,0,20000,26916,51908,24,85,88,79,77,88,85,30,85,70,70,61,53,69,65,85,85,47,44,21,11,25,9,85,16,18,2,0,0,2,2,9,11,20,0,0,0,0,0,0,85,46,35,15,1,14,11,84,85,68,65,53,43,64,64,85,18,84,88,77,75,88,84,46
Ils-de-France,2,12331,20,3.96,3.96,8,4,94,5185,498,494,4193,0,4000,7690,641,48,73,85,91,91,84,70,24,74,84,87,89,89,87,83,69,85,87,88,88,88,87,87,85,91,89,88,88,88,88,89,91,91,89,88,88,88,88,89,91,88,88,88,88,88,88,87,84,74,85,87,89,89,87,83,67,44,72,85,91,91,84,68,24
Ils-de-France,3,16176,20,3.96,5.18,10,4,89,7196,656,548,5992,0,4000,9613,2563,17,52,54,46,10,72,90,88,54,72,71,63,56,81,86,86,83,84,81,73,79,78,81,80,90,87,84,83,85,82,86,90,90,87,86,85,84,83,86,90,87,87,87,86,84,82,83,82,73,85,88,88,84,78,75,43,36,75,90,90,74,59,47,9
Ils-de-France,3,18817,20,3.96,6.4,10,6,89,8991,811,725,7455,0,6000,9613,3204,86,84,78,11,8,31,88,89,90,87,82,35,51,63,85,86,91,88,84,68,43,62,80,80,91,88,86,84,82,83,86,90,90,88,86,85,84,85,87,90,87,87,87,86,86,87,86,85,74,86,89,86,86,88,86,71,28,82,91,80,81,91,81,15
Ils-de-France,4,20817,20,3.96,7.62,10,8,91,10458,959,950,8549,0,8000,9613,3204,33,76,87,90,91,91,90,86,84,87,88,88,88,87,86,84,91,90,89,88,87,85,83,80,91,91,89,87,86,83,79,73,91,91,89,87,86,81,72,49,91,90,88,87,85,49,47,15,82,86,87,87,86,78,82,82,21,72,85,89,89,80,86,89
Ils-de-France,3,16253,20,5.18,3.96,8,6,95,7673,656,702,6316,0,6000,7690,2563,48,79,91,91,91,89,73,28,75,86,90,90,90,88,84,67,86,88,89,89,89,87,86,84,91,89,88,88,87,87,88,90,90,88,88,88,85,85,87,91,85,87,88,87,81,76,82,87,71,85,88,89,73,81,85,90,29,75,90,90,78,78,82,86
Ils-de-France,3,18137,20,5.18,5.18,11,5,77,8709,864,626,7219,0,5000,10574,2563,0,0,1,15,38,1,90,88,1,35,37,45,29,22,86,84,35,67,69,65,59,49,80,78,74,82,81,79,78,72,69,65,90,87,86,85,85,86,87,90,90,88,87,87,87,87,87,90,83,86,88,89,89,88,86,76,50,79,89,91,91,89,75,33
Ils-de-France,4,23303,20,5.18,6.4,12,6,81,11226,1089,769,9368,0,6000,11535,5768,32,81,90,91,91,88,63,12,82,87,87,88,87,85,77,53,91,88,86,85,83,81,72,51,89,85,79,74,67,75,10,0,88,85,80,76,77,78,44,2,45,74,75,76,76,82,72,54,8,47,67,79,84,83,84,87,0,3,19,75,89,89,85,88
Ils-de-France,5,25264,20,5.18,7.62,13,7,84,12702,1257,902,10543,0,7000,12496,5768,29,62,58,44,0,12,84,89,72,79,71,61,31,60,81,85,88,85,79,74,69,80,82,88,90,87,83,78,71,78,81,88,91,87,85,82,73,75,78,76,90,88,87,85,80,75,70,34,83,87,89,88,85,80,58,3,38,86,91,91,90,71,8,3
Ils-de-France,4,23342,20,5.18,6.4,11,7,75,11450,1079,896,9475,0,7000,10574,5768,0,0,0,6,21,0,89,87,0,1,13,27,8,0,84,82,20,63,57,52,41,5,81,76,87,84,77,77,75,60,85,89,89,84,78,82,82,78,84,89,91,88,87,86,86,86,88,91,86,87,88,89,88,87,86,82,57,81,89,91,91,89,79,42
Ils-de-France,5,28827,20,6.4,6.4,13,8,77,14348,1344,931,12072,0,8000,12496,8331,45,86,91,90,86,46,9,4,84,87,88,87,67,60,53,6,91,88,86,83,41,60,69,59,91,88,85,80,66,66,76,87,88,86,82,78,74,78,85,90,56,74,72,62,21,76,86,90,82,82,69,27,33,65,78,75,88,87,47,7,0,35,39,0
Ils-de-France,6,30789,20,6.401682,7.619607,14,9,83,16226,1576,1077,13574,0,9000,13458,8331,48,86,91,91,87,62,82,88,87,88,88,87,84,76,77,83,91,88,86,83,79,68,33,7,91,87,83,79,72,59,47,40,90,83,73,69,66,72,83,89,73,77,73,69,63,73,78,78,9,61,71,73,74,73,63,11,3,6,65,87,87,67,10,4
Ils-de-France,7,35031,20,8.839607,6.4,13,11,78,19308,1798,1397,16113,0,11000,12496,11535,90,82,60,86,86,87,25,3,87,86,75,81,80,83,71,17,91,86,80,68,65,76,75,67,91,87,82,0,0,73,79,87,91,88,84,72,60,68,79,87,91,88,86,79,67,63,21,26,86,88,88,2,0,78,29,7,66,88,91,86,0,84,1,0
Ils-de-France,8,37831,20,10.06,6.4,13,11,78,19307,1798,1396,16112,11000,12496,11535,90,82,60,86,86,87,26,3,87,86,75,81,80,83,71,17,91,86,80,68,65,76,75,67,91,87,82,0,0,73,79,87,91,88,84,72,60,68,79,87,91,88,86,79,67,63,21,26,86,88,88,1,0,78,29,5,66,88,91,86,0,84,1,0,
Ils-de-France,5,25303,20,5.18,7.62,12,8,73,12988,1254,1038,10696,0,8000,11535,5768,63,89,91,91,90,59,0,0,83,88,90,89,84,75,14,0,89,88,88,86,71,66,18,4,91,89,87,85,60,41,2,2,91,89,87,85,60,20,1,14,89,88,88,86,52,45,0,0,82,88,89,88,32,66,81,89,54,87,91,90,44,62,79,87
Ils-de-France,6,29789,20,6.4,7.62,14,8,84,16286,1602,1108,13577,0,8000,13458,8331,56,88,91,91,89,72,9,4,85,87,88,87,82,76,59,8,90,88,86,83,68,70,71,66,91,87,82,78,66,67,75,87,87,84,78,71,69,67,74,87,59,75,67,59,74,74,71,66,83,78,37,37,83,79,63,9,89,84,7,35,89,79,8,3
Ils-de-France,7,33109,20,7.62,7.62,13,11,83,18797,1874,1333,15590,0,11000,12496,9613,4,24,81,89,58,71,88,92,26,68,79,82,57,0,0,0,79,78,76,70,29,42,39,22,89,81,71,69,70,72,78,69,90,83,77,73,75,81,86,90,82,83,80,76,80,85,87,91,65,83,86,85,86,87,87,87,10,83,90,90,90,91,87,57
Ils-de-France,8,37672,20,7.62,8.839607,13,13,84,22437,2253,1600,18584,0,13000,12496,12176,65,88,91,91,90,85,88,92,89,88,87,87,86,85,85,85,91,87,85,83,80,78,75,71,87,79,14,75,66,4,76,86,86,78,53,55,30,44,74,86,85,80,72,70,45,67,82,87,31,70,78,80,33,67,80,79,0,28,80,89,4,52,85,88
Ils-de-France,9,40822,20,10.06,7.62,13,13,83,22377,2141,1667,18568,13000,12496,12176,89,82,65,85,86,87,39,3,88,85,75,79,76,82,71,31,91,87,80,10,57,73,78,80,91,87,82,75,59,70,80,89,91,88,83,76,63,68,79,89,91,88,85,38,0,71,77,81,88,88,87,77,0,79,69,33,67,88,91,87,0,85,32,0,
Ils-de-France,11,42706,20,11.28,7.62,16,12,77,24059,2447,1489,20124,12000,15380,12176,0,0,11,17,89,89,56,3,4,48,35,11,81,82,75,36,78,75,63,43,62,72,76,81,89,84,76,65,64,65,76,88,91,86,81,73,60,61,75,88,91,87,85,80,45,67,75,81,88,88,88,86,79,79,70,36,69,89,91,90,89,88,44,1,
Ils-de-France,7,34993,20,8.84,6.4,14,10,84,19046,1849,1241,15956,0,10000,13458,11535,62,90,91,86,86,85,17,8,86,88,88,79,80,79,59,20,90,87,85,0,60,66,66,68,91,87,82,78,37,57,65,85,88,85,78,72,52,66,70,86,81,82,75,0,73,75,71,65,84,82,69,81,81,83,68,16,89,79,43,86,87,87,26,0
Ils-de-France,8,37634,20,8.84,7.62,14,12,84,22171,2386,1528,18257,0,12000,13458,12176,65,89,91,86,86,85,40,8,88,88,87,75,77,78,68,41,91,87,84,0,50,68,76,81,90,85,81,72,36,64,79,89,78,81,77,68,31,64,77,88,76,80,73,3,63,72,76,79,88,85,73,78,78,81,71,27,92,86,66,85,86,87,42,5
Ils-de-France,10,43440,20,8.84,8.84,15,13,72,25603,2486,1679,21438,0,13000,14419,16021,8,45,86,84,0,87,80,88,21,58,71,69,0,81,79,81,85,80,71,61,0,52,76,87,90,86,78,64,0,50,75,85,91,87,82,62,0,35,45,10,91,88,84,0,0,72,82,87,89,88,87,0,0,78,81,64,53,88,91,0,0,83,88,4
Ils-de-France,11,47290,20,10.06,8.84,15,13,70,25831,2490,1689,21652,13000,14419,16021,0,0,26,86,86,87,80,88,2,48,0,0,0,82,80,81,85,81,72,67,56,33,73,86,91,86,78,69,49,34,74,85,91,87,82,68,25,27,51,18,91,87,84,0,28,67,78,87,89,88,87,71,70,75,72,44,69,88,91,86,85,85,32,0,
Ils-de-France,12,49251,20,11.28,8.84,16,14,77,28062,2836,1774,23452,14000,15380,16021,0,0,0,61,89,89,80,88,6,50,38,0,79,82,80,81,85,79,66,56,63,21,67,86,90,85,76,63,54,24,69,85,91,87,81,74,44,0,39,24,91,87,84,79,39,63,75,87,89,88,87,85,74,74,69,51,71,89,91,90,89,87,47,0,
Ils-de-France,9,41172,20,9.91,7.62,13,13,84,22264,2141,1614,18508,13000,12496,12176,63,89,91,86,86,85,39,8,87,88,87,75,77,78,69,41,91,88,85,0,49,68,76,81,91,88,84,76,49,66,78,89,91,88,83,75,58,69,78,88,91,87,81,5,64,72,77,80,88,86,77,78,78,81,72,29,89,83,63,85,86,87,42,5,
Ils-de-France,11,46940,20,9.91,8.84,15,13,72,25659,2677,1695,21288,13000,14419,16021,68,89,91,91,90,85,22,10,89,88,87,87,86,81,57,47,91,87,84,82,78,72,0,86,86,72,6,62,64,61,0,83,84,69,31,0,6,37,0,1,83,77,73,35,49,48,81,87,88,82,81,45,75,75,77,80,15,69,87,17,85,87,80,88,
Ils-de-France,12,52801,20,10.06,10.06,16,13,70,25835,2490,1689,21657,13000,15380,16021,0,0,26,86,86,87,80,88,2,48,0,0,0,82,80,81,85,81,72,67,56,33,73,86,91,86,78,69,49,34,74,85,91,87,82,68,25,27,51,18,91,87,84,0,28,67,78,87,89,88,87,71,70,76,72,46,70,88,91,86,86,85,32,0,
Ils-de-France,14,54763,20,11.28,10.06,17,14,77,28061,2836,1775,23450,14000,16342,16021,0,0,0,61,89,89,80,88,6,50,38,0,79,82,80,81,85,79,66,56,63,21,67,86,90,85,76,63,54,24,69,85,91,87,81,74,44,0,39,24,91,87,84,79,39,63,75,87,89,88,87,85,74,74,69,51,71,89,91,90,89,87,47,0,
Ils-de-France,15,64296,20,12.5,10.06,14,22,78,41395,4177,2680,34538,0,22000,13458,28838,89,91,90,74,71,90,91,89,90,88,86,75,74,85,88,90,91,86,79,65,62,79,86,91,90,83,72,48,41,69,82,90,87,74,0,0,0,0,72,87,87,73,19,35,11,36,71,86,73,79,43,72,20,66,76,73,68,87,36,87,2,80,87,69
Ils-de-France,12,50222,20,11.13,8.84,15,15,75,28285,2961,2007,23317,15000,14419,17303,75,90,91,88,43,88,35,5,89,88,87,0,54,71,45,10,91,87,83,0,15,22,67,86,91,86,81,67,33,13,58,84,87,85,81,72,14,0,29,3,87,86,82,74,60,66,76,86,90,88,86,78,78,79,74,51,90,91,90,73,89,89,65,6,
Ils-de-France,14,56783,20,11.28,10.06,16,15,78,28843,3669,2074,23100,15000,15380,17303,88,79,88,68,88,67,80,89,80,79,80,68,0,74,85,88,86,64,15,31,1,78,86,91,84,65,21,42,71,81,87,91,36,48,0,40,76,82,87,91,86,76,63,3,79,85,87,91,59,73,77,0,85,87,88,88,7,60,88,0,89,91,90,73,
Ils-de-France,16,57783,20,11.28,11.28,16,16,86,30339,3227,2060,25052,16000,15380,17303,8,25,52,87,59,88,80,88,41,63,43,15,66,77,76,73,88,82,69,58,18,36,73,88,90,86,77,63,34,43,57,72,91,87,80,73,67,66,77,88,91,87,83,78,67,70,76,71,89,87,87,85,73,78,78,75,71,89,91,90,89,88,79,88,
Ils-de-France,18,71207,20,12.5,11.43,15,22,78,41406,4177,2681,34547,22000,14419,28838,89,91,90,74,71,90,91,89,90,88,85,75,74,85,88,90,91,86,79,65,62,79,86,91,90,83,72,48,41,69,82,90,87,74,0,0,0,0,72,87,87,73,19,36,10,36,71,87,73,79,43,72,20,66,76,73,67,87,36,87,2,80,87,69,
Ils-de-France,19,72528,20,11.28,13.72,14,23,81,44950,4950,3372,36628,23000,13458,30120,90,90,91,89,87,87,77,66,91,88,86,82,75,74,82,89,91,86,80,71,4,44,79,89,76,76,67,51,0,25,55,31,72,74,60,36,0,8,32,2,91,86,78,68,0,46,78,89,91,88,85,81,73,72,82,89,90,90,90,89,86,86,77,69,
Ils-de-France,15,64296,20,12.5,10.06,14,22,78,41405,4177,2681,34547,0,22000,13458,28838,89,91,90,74,71,90,91,89,90,88,86,75,73,85,88,90,91,86,79,65,62,79,86,91,90,83,71,49,41,68,82,90,87,74,0,0,0,0,72,87,87,72,19,35,11,36,71,87,73,79,42,72,22,66,76,74,68,87,27,87,2,80,87,69
Ils-de-France,17,70507,20,12.5,11.28,15,22,78,41585,4544,2710,34330,22000,14419,28838,89,90,91,90,87,86,74,69,91,88,86,82,72,71,76,87,90,86,78,69,0,36,67,80,71,74,62,41,0,11,21,3,74,75,65,46,0,35,72,87,90,85,79,71,0,21,42,38,91,88,86,83,74,73,79,87,89,90,91,89,87,87,73,67,
Ils-de-France,19,76718,20,12.5,12.35,16,22,78,41560,4544,2712,34304,22000,15380,28838,89,90,91,90,87,86,74,69,91,88,86,82,72,71,76,87,90,86,78,69,0,36,67,80,71,74,62,41,0,11,21,2,74,75,65,46,0,35,72,87,90,85,79,71,0,22,42,31,91,88,86,83,74,73,79,87,89,90,91,90,87,87,74,67,
Ils-de-France,21,80662,20,13.721682,12.35,17,23,69,44033,4953,2828,36251,23000,16342,30120,89,90,90,89,86,86,74,71,91,88,85,81,6,40,73,86,90,86,78,66,0,33,63,70,75,74,61,36,0,7,12,0,75,75,63,41,1,4,6,4,90,86,79,68,4,35,66,72,91,88,85,81,0,0,0,0,90,90,90,89,87,86,76,69,
Ils-de-France,23,71103,20,14.94,12.35,17,24,67,48088,5362,2941,39785,0,24000,16342,30761,90,90,90,0,87,85,66,8,91,88,84,0,67,65,76,87,90,86,77,0,2,43,74,87,75,73,60,0,0,17,31,7,77,75,62,0,0,9,26,8,90,86,78,67,24,43,73,88,91,87,84,0,65,68,77,87,90,90,90,0,87,85,65,4
Ils-de-France,19,72528,20,11.28,13.72,14,23,81,44948,4950,3371,36627,23000,13458,30120,90,90,91,89,87,87,77,66,91,88,86,82,75,74,82,89,91,86,80,71,4,44,79,89,76,76,67,51,0,25,55,31,72,74,60,36,0,8,32,2,91,86,78,67,0,46,78,89,91,88,85,81,73,72,82,89,90,90,90,89,86,86,77,69,
Ils-de-France,21,81439,20,12.5,13.72,15,25,81,44956,4950,3370,36635,25000,14419,30120,90,90,91,89,87,87,77,66,91,88,86,82,75,74,82,89,91,86,80,71,4,44,79,89,76,76,67,51,0,25,55,31,72,74,60,36,0,8,32,2,91,86,78,68,0,46,78,89,91,88,85,81,73,72,82,89,90,90,90,89,86,86,76,69,
Ils-de-France,23,92863,20,13.72,13.72,29,15,44,62126,8289,2793,51044,0,15000,27877,49986,16,83,88,87,0,57,81,20,84,74,71,71,0,9,56,82,86,54,52,36,0,0,47,85,46,32,7,10,0,0,5,25,4,6,0,0,0,0,0,0,62,26,20,25,1,15,0,52,81,58,72,70,33,68,29,78,15,81,88,87,42,88,76,19
Ils-de-France,25,107793,20,14.94,13.72,28,18,50,65862,8113,2902,54847,18000,26916,50627,28,84,89,77,75,89,85,33,84,67,67,50,50,68,66,82,6,6,1,0,0,0,9,6,79,28,0,0,0,0,27,78,55,38,0,0,0,0,39,50,88,66,0,1,0,0,64,87,83,57,69,23,29,64,48,83,74,81,86,14,14,86,36,86,
Ils-de-France,23,85091,20,12.5,14.94,16,26,70,48399,5481,3556,39363,26000,15380,30761,90,90,90,0,87,87,79,69,91,88,84,0,71,75,84,90,91,86,78,0,9,34,72,87,74,74,64,0,0,8,22,5,67,70,57,0,0,2,3,0,90,86,77,66,18,28,66,87,91,88,83,0,62,73,84,90,90,90,90,0,87,86,79,73,
Ils-de-France,25,93543,20,15.2388,13.995202,28,16,50,65801,8101,2915,54784,0,16000,26916,50627,28,84,89,80,80,89,85,31,84,66,68,59,56,69,67,83,6,6,2,0,0,1,12,7,79,31,0,0,0,0,28,78,56,49,0,0,0,0,40,50,88,71,0,1,0,0,64,87,83,73,68,25,29,64,50,83,11,85,86,15,17,86,19,86
Ils-de-France,27,98824,20,14.94,14.94,28,20,48,70382,9200,3364,57818,0,20000,26916,51908,19,85,88,79,76,88,85,27,85,71,69,61,51,68,65,85,85,47,39,23,9,21,12,84,14,16,5,0,0,5,1,6,16,22,0,0,0,0,0,2,85,45,36,17,3,24,11,84,85,69,65,53,45,64,61,85,26,84,88,78,76,88,84,40
Ils-de-France,2,12331,30,3.96,3.96,8,4,94,5187,498,496,4194,0,4000,7690,641,45,71,85,91,91,84,67,24,71,84,87,89,89,87,83,70,84,87,88,88,88,88,87,85,91,89,88,88,88,88,89,91,91,90,88,88,88,88,89,91,88,88,88,88,88,87,87,84,74,85,87,89,89,87,83,67,49,74,85,91,91,84,69,26
Ils-de-France,3,16176,30,3.96,5.18,10,4,89,7195,655,549,5991,0,4000,9613,2563,15,46,59,46,6,72,90,88,45,75,71,64,59,81,86,86,82,84,81,73,79,76,82,79,90,87,84,82,84,82,86,90,91,87,86,86,84,83,86,90,87,87,87,87,84,82,83,82,73,85,88,88,83,77,74,50,36,74,90,90,75,59,54,9
Ils-de-France,3,18817,30,3.96,6.4,10,6,88,9003,811,719,7473,0,6000,9613,3204,86,84,77,17,11,27,88,89,90,87,82,27,45,61,86,86,91,88,84,70,44,65,80,80,91,88,86,84,82,83,86,90,90,88,86,85,85,85,87,90,87,87,87,86,85,87,86,85,75,87,89,85,86,88,86,70,35,82,91,79,79,90,81,22
Ils-de-France,4,20817,30,3.96,7.62,10,8,92,10486,959,929,8597,0,8000,9613,3204,34,77,87,90,91,91,90,87,84,87,88,88,88,87,86,84,91,90,89,87,86,85,83,80,91,91,89,88,86,83,80,72,91,90,89,87,86,80,71,50,91,90,88,87,85,49,49,14,82,86,87,87,86,78,83,81,21,72,85,89,89,81,86,89
Ils-de-France,3,16253,30,5.18,3.96,8,6,95,7674,656,716,6302,0,6000,7690,2563,47,80,91,92,91,89,71,24,75,86,89,90,90,88,84,68,86,88,89,89,89,87,87,83,91,89,88,88,87,87,88,90,90,89,88,88,85,85,87,91,85,87,88,87,82,75,83,87,73,85,88,88,73,80,85,90,30,75,90,90,77,79,82,86
Ils-de-France,3,18137,30,5.18,5.18,11,5,77,8712,864,630,7217,0,5000,10574,2563,0,0,1,12,32,0,90,88,0,31,38,43,30,20,85,84,24,67,69,66,59,51,80,79,75,82,81,79,78,72,70,68,90,87,85,85,85,86,87,90,90,88,87,87,87,87,87,90,82,86,88,89,89,88,85,77,46,78,89,91,91,89,75,38
Ils-de-France,4,23303,30,5.18,6.4,12,6,80,11240,1090,762,9387,0,6000,11535,5768,32,81,90,91,91,88,63,11,83,87,87,88,87,85,77,51,91,88,86,84,84,80,70,50,89,85,79,73,66,76,13,3,88,85,79,75,77,79,43,0,46,72,75,75,77,83,72,48,7,49,70,79,84,84,84,87,2,7,31,75,89,89,84,88
Ils-de-France,5,25264,30,5.18,7.62,13,7,84,12726,1257,887,10582,0,7000,12496,5768,25,60,56,40,3,18,84,89,73,78,72,61,27,62,81,84,88,85,79,74,68,80,81,88,91,87,83,78,70,77,82,89,91,87,85,82,75,74,78,77,90,88,87,85,79,77,69,36,83,87,89,88,85,79,55,7,40,86,91,91,90,71,12,2
Ils-de-France,4,23342,30,5.18,6.4,11,7,75,11456,1080,903,9473,0,7000,10574,5768,0,0,3,7,28,3,89,87,1,8,23,26,9,1,84,82,11,63,61,55,37,9,81,75,87,84,76,76,76,59,85,88,89,84,78,82,82,77,85,89,91,88,86,86,86,86,88,91,87,87,88,88,88,87,86,83,51,80,89,91,91,89,79,45
Ils-de-France,5,28827,30,6.4,6.4,13,8,77,14351,1343,936,12073,0,8000,12496,8331,45,86,91,90,86,50,9,3,84,87,88,87,67,58,37,2,91,88,86,83,36,60,68,61,91,88,85,80,68,66,76,86,88,85,82,78,74,78,85,90,52,74,72,61,18,75,86,90,82,82,69,24,24,65,78,76,88,88,46,8,3,33,39,0
Ils-de-France,6,30789,30,6.401682,7.619607,14,9,84,16239,1575,1070,13594,0,9000,13458,8331,51,87,91,91,87,64,81,88,87,87,88,87,85,75,78,83,91,88,86,83,79,69,33,1,91,87,83,78,72,61,35,43,90,83,69,70,67,73,82,89,73,77,72,70,63,73,78,78,14,61,71,75,73,72,63,8,2,11,65,87,87,66,8,6
